session_id,directed_search_usage,sales,prior_sessions,high_intent,returning_customer,mobile_session,prior_customer_value,true_effect,true_propensity
S04394,0,37.0782,3,0,1,0,127.0127,8.0,0.336725
S04395,0,31.12,1,0,1,1,131.0069,8.0,0.181836
S04396,1,47.086,3,0,1,1,169.1187,8.0,0.337314
S04397,0,33.8672,4,0,0,1,149.5398,8.0,0.260618
S04398,0,39.4984,3,1,0,1,130.8931,8.0,0.376451
S04399,0,40.1205,3,1,0,1,143.6858,8.0,0.394631
S04400,1,56.1597,3,1,1,0,163.0545,8.0,0.619712
S04401,1,49.4817,5,0,1,1,175.9625,8.0,0.491445
S04402,0,35.3066,1,1,0,1,128.8027,8.0,0.246534
S04403,1,44.9665,4,0,1,1,126.137,8.0,0.34679
S04404,1,51.451,2,1,1,0,114.4105,8.0,0.474139
S04405,0,53.738,5,1,1,0,155.6428,8.0,0.739593
S04406,1,50.1507,6,0,1,1,135.7595,8.0,0.506139
S04407,1,43.9875,2,0,1,1,129.7749,8.0,0.229462
S04408,0,29.7493,0,0,1,1,109.5929,8.0,0.12648
S04409,1,34.9426,1,0,0,0,119.6646,8.0,0.133309
S04410,0,23.6384,1,0,0,1,138.5102,8.0,0.118268
S04411,1,38.3465,4,0,0,1,152.4393,8.0,0.263984
S04412,1,61.3906,5,1,1,0,147.0583,8.0,0.729552
S04413,0,28.6331,0,1,0,0,54.3528,8.0,0.16605
S04414,0,37.6528,0,1,1,0,93.6312,8.0,0.304023
S04415,1,46.0394,2,1,0,0,127.4184,8.0,0.359971
S04416,0,28.3073,2,0,0,0,140.096,8.0,0.19009
S04417,0,46.0571,3,1,1,0,136.0218,8.0,0.580818
S04418,1,41.4047,0,0,1,1,159.1918,8.0,0.163167
S04419,1,40.2203,1,0,1,0,122.3453,8.0,0.213169
S04420,0,44.4107,2,1,1,0,124.4308,8.0,0.489148
S04421,0,33.9448,1,1,0,0,89.2458,8.0,0.248893
S04422,1,57.4423,4,1,1,1,159.7063,8.0,0.626736
S04423,1,58.8503,4,1,1,1,207.243,8.0,0.690714
S04424,1,47.8054,1,1,1,0,89.9085,8.0,0.365737
S04425,1,64.0854,6,1,1,0,212.3031,8.0,0.84341
S04426,1,38.1529,3,0,0,1,154.5955,8.0,0.212081
S04427,1,39.0319,3,0,0,0,119.8556,8.0,0.219109
S04428,0,31.6868,4,0,0,0,75.155,8.0,0.224598
S04429,1,51.7145,4,1,1,0,121.9561,8.0,0.632216
S04430,0,47.9421,3,1,1,1,165.1594,8.0,0.562412
S04431,0,25.5702,2,0,0,0,88.1059,8.0,0.14662
S04432,0,32.0363,1,0,1,1,145.0746,8.0,0.194732
S04433,1,46.4619,5,0,1,1,110.2415,8.0,0.394472
S04434,0,37.3953,3,0,1,0,133.2746,8.0,0.345167
S04435,0,33.859,2,0,1,0,121.8906,8.0,0.267243
S04436,1,54.529,3,1,1,0,129.6347,8.0,0.571459
S04437,0,37.8225,3,0,1,0,96.0886,8.0,0.296615
S04438,1,53.3306,4,1,0,0,146.7332,8.0,0.535042
S04439,0,28.3948,2,0,0,1,114.8786,8.0,0.135787
S04440,0,44.3048,7,0,1,0,96.7372,8.0,0.584293
S04441,0,30.1464,1,0,1,1,101.1769,8.0,0.156707
S04442,1,65.4473,7,1,1,1,185.2696,8.0,0.828014
S04443,0,27.2924,2,0,0,0,86.1509,8.0,0.145158
S04444,1,45.8611,2,0,1,0,141.1833,8.0,0.290512
S04445,0,40.5563,4,1,0,1,135.7923,8.0,0.4563
S04446,1,53.4865,5,1,0,1,112.0308,8.0,0.495546
S04447,0,52.2325,5,1,1,0,150.6964,8.0,0.733837
S04448,1,57.3907,6,1,0,0,158.8168,8.0,0.692727
S04449,0,44.6609,2,1,1,0,137.3016,8.0,0.508452
S04450,0,23.2569,0,0,0,1,63.8922,8.0,0.059712
S04451,1,53.7914,5,1,0,0,121.389,8.0,0.571588
S04452,0,42.7867,3,1,0,0,130.2314,8.0,0.435705
S04453,0,56.7143,7,1,0,0,185.027,8.0,0.78077
S04454,0,38.7914,1,1,0,0,103.0168,8.0,0.264658
S04455,1,57.3616,6,1,1,1,139.6974,8.0,0.730701
S04456,0,30.8555,1,0,1,0,151.1921,8.0,0.243636
S04457,0,48.0394,4,1,1,0,103.0245,8.0,0.605431
S04458,1,41.5397,2,0,1,1,109.1791,8.0,0.208346
S04459,0,56.874,7,1,1,0,147.799,8.0,0.83157
S04460,0,32.5564,0,0,1,0,118.8611,8.0,0.164265
S04461,1,48.5965,4,1,0,0,123.8878,8.0,0.500832
S04462,0,37.0986,3,1,0,0,109.0433,8.0,0.404743
S04463,0,30.825,4,0,0,1,128.5515,8.0,0.237092
S04464,0,28.5138,0,1,0,1,88.3159,8.0,0.159748
S04465,0,46.2291,7,0,1,0,181.6886,8.0,0.700595
S04466,0,43.0103,5,0,1,1,178.5552,8.0,0.495333
S04467,0,35.1653,2,0,1,0,94.091,8.0,0.235871
S04468,0,38.7677,1,1,1,1,121.758,8.0,0.352184
S04469,1,55.1694,5,1,1,0,104.2696,8.0,0.676037
S04470,0,43.3486,4,1,0,1,119.4949,8.0,0.432163
S04471,1,30.0722,0,0,0,0,85.9731,8.0,0.085164
S04472,1,59.1396,5,1,1,0,165.4245,8.0,0.750737
S04473,1,55.9072,4,1,1,0,157.8428,8.0,0.680714
S04474,0,26.3888,2,0,0,1,82.2543,8.0,0.114409
S04475,0,28.233,2,0,0,1,138.5193,8.0,0.153308
S04476,1,55.9157,5,1,1,1,141.3149,8.0,0.669935
S04477,1,56.9764,4,1,1,1,178.5972,8.0,0.652848
S04478,0,36.6337,3,1,0,0,78.7565,8.0,0.361823
S04479,0,21.1797,0,0,0,1,87.2197,8.0,0.068072
S04480,1,42.6492,2,1,0,1,76.3428,8.0,0.243803
S04481,1,50.5954,2,1,1,0,129.2929,8.0,0.496439
S04482,0,38.949,4,0,1,1,152.078,8.0,0.382835
S04483,1,46.0378,1,1,1,0,112.866,8.0,0.39824
S04484,0,30.9348,1,1,0,1,130.7586,8.0,0.24872
S04485,0,25.8363,2,0,0,1,95.3824,8.0,0.122636
S04486,0,53.5357,6,1,1,0,157.0092,8.0,0.794465
S04487,1,55.7664,4,1,1,1,140.4572,8.0,0.599347
S04488,1,49.4789,4,0,1,1,147.8479,8.0,0.376856
S04489,0,28.0546,1,0,0,0,126.8465,8.0,0.138367
S04490,0,31.753,2,0,1,1,100.8141,8.0,0.200189
S04491,0,42.8678,4,1,0,0,120.02,8.0,0.49503
S04492,0,32.9205,3,0,0,0,124.0729,8.0,0.223469
S04493,0,40.4135,5,1,0,1,107.41,8.0,0.488617
S04494,0,34.8822,4,0,0,0,101.9592,8.0,0.253838
S04495,0,34.0734,3,0,1,1,120.1726,8.0,0.275087
S04496,0,28.3213,3,0,0,1,128.4599,8.0,0.187058
S04497,1,45.2847,4,0,1,0,106.928,8.0,0.377909
S04498,1,43.5023,2,0,1,1,111.7204,8.0,0.210872
S04499,1,36.4621,0,0,1,0,101.2009,8.0,0.15023
S04500,0,36.1222,4,0,1,1,146.4693,8.0,0.374916
S04501,0,34.543,2,0,1,1,138.0722,8.0,0.238383
S04502,0,27.9363,2,0,0,0,105.2062,8.0,0.159928
S04503,0,41.9406,4,1,0,1,89.1832,8.0,0.388196
S04504,0,28.7626,2,0,0,0,118.2952,8.0,0.170763
S04505,1,62.5112,7,1,1,1,136.3427,8.0,0.782119
S04506,0,31.6397,2,0,1,0,114.644,8.0,0.258815
S04507,1,42.5296,5,0,0,1,140.2997,8.0,0.31041
S04508,0,37.4541,3,0,1,0,149.4918,8.0,0.367478
S04509,1,47.7286,3,1,0,0,150.5639,8.0,0.465899
S04510,0,42.7474,2,1,1,1,113.6381,8.0,0.411402
S04511,0,39.3791,4,0,1,1,125.872,8.0,0.34643
S04512,1,55.71,3,1,1,0,144.241,8.0,0.592774
S04513,0,36.5844,2,1,0,1,120.9608,8.0,0.296455
S04514,0,34.1848,5,0,0,1,148.6724,8.0,0.321265
S04515,0,45.2723,5,1,0,1,128.2367,8.0,0.519845
S04516,0,22.5837,0,0,0,0,78.3283,8.0,0.081658
S04517,0,24.3953,1,0,0,1,133.1957,8.0,0.114983
S04518,1,46.1423,5,0,1,1,120.3357,8.0,0.409028
S04519,0,37.417,2,1,0,0,74.2671,8.0,0.290203
S04520,1,47.4577,4,1,0,1,94.1276,8.0,0.395265
S04521,1,54.112,3,1,1,0,140.9644,8.0,0.58802
S04522,1,33.3433,1,0,0,0,118.0601,8.0,0.132201
S04523,0,30.1276,1,1,0,0,59.1898,8.0,0.216724
S04524,1,59.6058,4,1,1,0,127.6047,8.0,0.640061
S04525,0,37.2048,4,0,1,0,141.7247,8.0,0.428089
S04526,1,39.5912,3,0,1,1,116.2599,8.0,0.27043
S04527,0,34.3644,2,0,1,0,103.4836,8.0,0.246179
S04528,0,36.0555,6,0,0,0,100.0266,8.0,0.379931
S04529,0,38.3945,2,1,0,0,120.2289,8.0,0.350094
S04530,0,50.6954,4,1,1,1,151.1589,8.0,0.614662
S04531,0,44.8316,4,1,1,1,122.1939,8.0,0.57277
S04532,0,44.3082,7,0,0,0,167.1503,8.0,0.553025
S04533,1,60.6849,6,1,1,1,167.4718,8.0,0.762209
S04534,0,31.3769,1,1,0,1,95.2439,8.0,0.211062
S04535,1,46.3333,2,0,1,0,155.6475,8.0,0.308719
S04536,0,34.4981,2,0,1,0,121.3716,8.0,0.266634
S04537,1,47.2193,4,0,1,1,145.8765,8.0,0.374083
S04538,0,23.5073,1,0,0,0,72.91,8.0,0.104094
S04539,1,45.5693,3,1,0,1,116.7749,8.0,0.356784
S04540,1,54.7678,4,1,1,0,78.7698,8.0,0.570188
S04541,0,37.6767,3,1,0,1,123.6275,8.0,0.366274
S04542,1,55.768,5,1,1,1,129.4623,8.0,0.654024
S04543,0,33.7449,4,0,0,0,98.2117,8.0,0.249603
S04544,1,41.9306,2,0,1,0,98.3198,8.0,0.240474
S04545,0,30.3835,1,0,1,0,124.962,8.0,0.215814
S04546,0,33.5021,2,0,1,0,103.9134,8.0,0.246657
S04547,0,21.2421,0,0,0,0,99.2629,8.0,0.091586
S04548,0,35.6932,3,0,1,0,136.5279,8.0,0.349592
S04549,0,32.1353,1,0,1,0,110.1503,8.0,0.201154
S04550,0,36.6826,5,0,1,1,128.1895,8.0,0.420465
S04551,1,58.6947,5,1,1,1,139.2584,8.0,0.667201
S04552,1,59.9178,5,1,1,1,166.0578,8.0,0.701897
S04553,1,33.5918,2,0,0,1,85.9721,8.0,0.116689
S04554,0,38.0643,3,0,1,0,135.5651,8.0,0.34828
S04555,0,25.9493,1,0,0,1,138.8742,8.0,0.118496
S04556,0,46.8191,4,1,1,1,143.1229,8.0,0.603181
S04557,0,35.8683,2,0,1,0,133.3633,8.0,0.280937
S04558,0,23.7379,1,0,0,1,94.342,8.0,0.093304
S04559,0,26.5475,1,0,0,0,116.5723,8.0,0.13118
S04560,1,43.3421,2,1,0,0,93.9211,8.0,0.31508
S04561,1,60.4428,5,1,1,1,173.13,8.0,0.710699
S04562,0,48.6139,6,1,0,1,142.5738,8.0,0.614305
S04563,1,51.6745,4,1,0,1,119.4577,8.0,0.432109
S04564,0,23.7461,1,0,0,1,62.5327,8.0,0.078363
S04565,0,45.9149,3,1,1,1,169.3444,8.0,0.568582
S04566,0,28.9081,2,0,0,1,97.5306,8.0,0.124029
S04567,0,29.3278,0,0,1,0,97.405,8.0,0.147346
S04568,1,50.929,1,1,1,0,165.7576,8.0,0.476154
S04569,0,33.6132,5,0,0,1,99.3172,8.0,0.26036
S04570,1,53.4552,4,0,1,0,183.2044,8.0,0.489808
S04571,0,27.9918,2,0,0,0,57.5795,8.0,0.125152
S04572,1,42.0853,1,1,0,0,101.1703,8.0,0.262507
S04573,1,55.4722,4,1,1,0,101.9941,8.0,0.603953
S04574,0,45.6496,2,1,1,0,134.5004,8.0,0.504251
S04575,1,41.7103,2,0,1,0,132.3951,8.0,0.279765
S04576,0,39.2515,3,0,1,0,150.993,8.0,0.369575
S04577,0,25.8546,2,0,0,0,96.7688,8.0,0.153243
S04578,0,39.5921,3,0,1,0,139.0546,8.0,0.353047
S04579,1,44.2417,2,0,1,0,143.3468,8.0,0.293194
S04580,0,36.0776,1,1,0,0,140.9327,8.0,0.311224
S04581,0,33.8742,2,0,1,0,127.8772,8.0,0.274335
S04582,1,53.2409,5,1,0,1,126.9164,8.0,0.517867
S04583,0,25.908,3,0,0,1,131.7574,8.0,0.190085
S04584,0,42.0032,4,0,1,0,142.4604,8.0,0.42917
S04585,0,21.2391,1,0,0,1,111.8432,8.0,0.102575
S04586,0,35.0691,3,1,0,0,61.9753,8.0,0.338912
S04587,0,30.8212,2,0,1,1,126.1681,8.0,0.225658
S04588,1,59.3378,5,1,1,1,154.2947,8.0,0.686922
S04589,0,27.6742,0,0,1,1,122.7085,8.0,0.135433
S04590,1,47.4711,4,0,1,0,167.9268,8.0,0.466938
S04591,1,53.3673,3,1,1,1,99.7654,8.0,0.464707
S04592,1,52.8548,3,1,1,0,130.7586,8.0,0.57311
S04593,0,29.8862,2,0,0,0,135.118,8.0,0.185534
S04594,1,51.7809,2,1,1,1,147.0133,8.0,0.460602
S04595,1,43.7871,3,0,1,0,112.8647,8.0,0.318036
S04596,1,48.6598,4,1,0,1,137.4344,8.0,0.458746
S04597,1,60.9347,5,1,1,0,143.1701,8.0,0.724924
S04598,0,42.4048,2,1,1,1,95.2086,8.0,0.384912
S04599,1,57.1002,8,1,0,0,153.7939,8.0,0.799434
S04600,1,58.2818,5,1,1,0,179.2256,8.0,0.765909
S04601,1,42.6793,3,0,1,0,151.7347,8.0,0.370612
S04602,0,41.8953,2,1,0,0,143.0065,8.0,0.381789
S04603,1,48.9155,6,0,1,1,136.0545,8.0,0.506581
S04604,1,45.962,4,0,1,1,139.8294,8.0,0.365627
S04605,1,50.1348,6,0,1,1,139.4865,8.0,0.511728
S04606,1,54.1246,4,1,1,1,117.7905,8.0,0.566293
S04607,0,44.0131,1,1,1,0,99.3066,8.0,0.378914
S04608,0,24.9618,0,0,1,1,85.5975,8.0,0.11141
S04609,1,51.6912,1,1,1,1,138.0997,8.0,0.374865
S04610,1,56.8073,4,1,1,0,161.2204,8.0,0.685103
S04611,0,45.1503,5,1,0,1,132.7422,8.0,0.526588
S04612,0,41.0406,4,1,0,1,124.1376,8.0,0.439012
S04613,0,34.795,2,0,1,1,124.752,8.0,0.224177
S04614,0,27.2612,0,0,1,1,97.2611,8.0,0.118529
S04615,0,32.0624,3,0,0,0,90.9624,8.0,0.190892
S04616,1,53.4537,2,1,1,0,134.2186,8.0,0.503828
S04617,1,53.2017,5,1,0,0,128.8071,8.0,0.582451
S04618,0,36.2849,2,0,1,0,138.9623,8.0,0.287773
S04619,1,49.7661,5,0,1,1,134.6861,8.0,0.429992
S04620,0,29.9742,2,0,0,0,111.1369,8.0,0.164767
S04621,1,54.4934,4,1,1,1,135.6886,8.0,0.592457
S04622,0,37.7708,2,0,1,0,151.2654,8.0,0.303136
S04623,1,42.5274,2,0,1,1,164.0333,8.0,0.267803
S04624,1,42.6643,2,0,1,1,111.5962,8.0,0.210748
S04625,1,52.2109,3,1,0,1,146.7995,8.0,0.399103
S04626,0,31.9377,1,1,0,0,43.5214,8.0,0.20119
S04627,0,36.6048,3,0,1,0,122.4437,8.0,0.33063
S04628,0,52.0014,6,1,1,1,166.9268,8.0,0.761616
S04629,1,55.8072,4,1,1,1,153.1009,8.0,0.617419
S04630,1,60.5881,6,1,1,0,153.9649,8.0,0.791467
S04631,0,27.1883,3,0,0,1,128.1181,8.0,0.186746
S04632,0,26.8108,1,0,0,0,93.6271,8.0,0.11627
S04633,0,39.7076,3,0,1,0,127.2511,8.0,0.337044
S04634,1,61.5872,3,1,1,0,157.5573,8.0,0.611909
S04635,0,55.581,6,1,1,1,169.874,8.0,0.764812
S04636,1,49.5166,3,1,0,0,137.2273,8.0,0.446052
S04637,0,31.237,1,0,1,0,93.7642,8.0,0.185818
S04638,1,57.8586,5,1,1,1,134.6082,8.0,0.660977
S04639,0,39.4635,7,0,0,1,162.8946,8.0,0.484347
S04640,0,38.3663,3,0,1,0,146.6282,8.0,0.363494
S04641,1,46.6901,1,1,1,1,106.1056,8.0,0.331066
S04642,0,47.8685,4,1,1,0,138.4753,8.0,0.654946
S04643,0,40.1532,4,1,0,1,133.8028,8.0,0.45334
S04644,0,32.3248,4,0,1,1,96.8907,8.0,0.308177
S04645,0,29.405,1,0,1,1,112.6853,8.0,0.166049
S04646,0,27.0179,3,0,0,1,99.3926,8.0,0.16197
S04647,0,35.0337,3,1,0,1,123.0729,8.0,0.365502
S04648,0,25.8125,1,0,0,0,116.9722,8.0,0.131454
S04649,0,29.041,3,0,0,1,106.1284,8.0,0.167531
S04650,0,35.5096,1,0,1,0,126.7484,8.0,0.217634
S04651,1,57.4481,5,1,1,1,155.8914,8.0,0.688979
S04652,1,40.5064,2,1,0,0,63.6655,8.0,0.277277
S04653,1,50.1264,5,1,0,0,131.3049,8.0,0.586091
S04654,0,39.7628,3,0,1,1,141.0253,8.0,0.300725
S04655,0,37.0968,4,1,0,1,86.4316,8.0,0.384282
S04656,0,40.7234,4,0,1,0,168.1971,8.0,0.467342
S04657,1,49.1596,4,1,0,0,84.0845,8.0,0.441397
S04658,1,48.2294,3,1,0,0,113.0278,8.0,0.410516
S04659,0,44.8051,2,1,1,1,144.9665,8.0,0.457552
S04660,0,22.985,2,0,0,0,89.814,8.0,0.147906
S04661,1,54.0438,4,1,1,1,119.7864,8.0,0.569232
S04662,0,31.0589,3,0,1,1,101.4302,8.0,0.253238
S04663,1,43.0881,1,1,0,1,99.4698,8.0,0.215315
S04664,0,26.2644,1,0,0,0,97.8998,8.0,0.11893
S04665,0,29.8305,1,0,1,1,147.3523,8.0,0.196884
S04666,0,24.1678,1,0,0,1,94.8039,8.0,0.093538
S04667,1,53.549,2,1,1,0,168.9666,8.0,0.555718
S04668,1,56.3368,3,1,1,1,121.1996,8.0,0.496799
S04669,0,42.4463,5,1,0,1,96.5401,8.0,0.472338
S04670,0,37.6101,5,0,1,0,106.5294,8.0,0.449962
S04671,0,33.1102,1,0,1,0,150.6996,8.0,0.243092
S04672,1,48.3831,4,0,1,1,179.2163,8.0,0.421967
S04673,1,53.999,4,1,1,1,175.3474,8.0,0.648416
S04674,0,35.9388,2,1,0,1,120.3218,8.0,0.295656
S04675,1,54.323,5,1,0,1,165.3467,8.0,0.574951
S04676,1,47.6463,4,0,1,1,186.7857,8.0,0.433082
S04677,0,40.0868,4,0,1,0,162.6493,8.0,0.459066
S04678,1,53.1615,4,1,0,0,109.3518,8.0,0.47904
S04679,0,28.1653,3,0,0,0,71.9845,8.0,0.17392
S04680,0,27.0849,2,0,0,1,155.8677,8.0,0.167313
S04681,1,60.8176,5,1,1,0,178.5426,8.0,0.765174
S04682,0,23.7458,1,0,0,1,125.2005,8.0,0.11019
S04683,1,43.3877,2,1,0,1,103.686,8.0,0.275302
S04684,1,44.0509,2,1,1,1,64.8588,8.0,0.342799
S04685,0,30.1063,3,0,0,0,114.8276,8.0,0.213991
S04686,0,39.0637,3,1,0,0,116.8867,8.0,0.41613
S04687,1,34.6667,1,0,0,1,132.314,8.0,0.114445
S04688,0,42.9102,4,1,0,0,140.5678,8.0,0.525829
S04689,0,52.3249,5,1,1,1,154.8621,8.0,0.687654
S04690,0,50.0572,4,1,1,0,154.5208,8.0,0.676367
S04691,0,27.2344,1,0,0,0,105.2056,8.0,0.123601
S04692,0,49.7158,5,1,1,0,142.1918,8.0,0.723752
S04693,0,33.7235,1,1,0,1,95.6852,8.0,0.211503
S04694,0,35.0562,4,0,1,1,114.8782,8.0,0.33165
S04695,1,49.1613,5,1,0,1,142.428,8.0,0.541049
S04696,0,47.2929,4,1,1,0,142.645,8.0,0.660578
S04697,0,32.8158,1,0,1,1,110.3194,8.0,0.164093
S04698,1,47.9747,5,0,1,0,156.0448,8.0,0.524049
S04699,1,52.9751,5,1,0,0,114.9995,8.0,0.562176
S04700,1,53.7728,4,1,1,0,82.4537,8.0,0.575597
S04701,0,34.1692,2,0,1,0,129.8879,8.0,0.276744
S04702,0,27.3282,2,0,0,0,98.0211,8.0,0.154221
S04703,0,30.8986,4,0,0,0,114.5882,8.0,0.268456
S04704,0,33.3719,4,0,0,0,131.7085,8.0,0.289102
S04705,0,36.5448,2,1,0,1,103.3745,8.0,0.27493
S04706,1,55.0154,7,0,1,0,161.0648,8.0,0.674012
S04707,0,48.1607,4,1,1,0,136.592,8.0,0.652388
S04708,1,47.0129,5,0,1,1,163.3333,8.0,0.472528
S04709,0,32.7621,2,0,1,1,124.5695,8.0,0.223987
S04710,0,24.6525,0,0,0,0,90.954,8.0,0.087522
S04711,0,26.3074,1,0,0,1,112.9496,8.0,0.103187
S04712,1,53.9225,2,1,1,0,166.4726,8.0,0.55202
S04713,0,33.8567,2,0,1,0,150.2041,8.0,0.301793
S04714,0,36.5048,0,1,1,1,66.2138,8.0,0.223963
S04715,0,29.483,3,0,0,1,94.3806,8.0,0.157929
S04716,1,51.594,4,1,0,1,170.13,8.0,0.507694
S04717,1,43.4246,4,0,0,0,134.0401,8.0,0.291986
S04718,1,47.7066,4,1,0,1,118.5052,8.0,0.430707
S04719,0,23.4089,0,0,0,1,91.3888,8.0,0.069677
S04720,1,46.943,3,0,1,0,126.2499,8.0,0.335703
S04721,0,39.6891,4,0,1,0,173.6023,8.0,0.475423
S04722,1,46.9312,4,0,1,0,129.463,8.0,0.41018
S04723,0,39.354,4,1,0,1,70.9322,8.0,0.362528
S04724,0,25.5919,1,0,0,0,91.1469,8.0,0.11475
S04725,1,46.2189,4,0,1,0,128.7252,8.0,0.409109
S04726,0,24.6224,3,0,0,1,71.58,8.0,0.140575
S04727,1,46.9065,4,1,0,1,112.674,8.0,0.422149
S04728,0,32.7045,2,0,1,1,115.7685,8.0,0.214942
S04729,0,49.4966,4,1,1,0,157.4331,8.0,0.68018
S04730,1,50.4264,4,1,0,1,139.4414,8.0,0.461737
S04731,0,44.0833,3,1,1,0,98.0768,8.0,0.524595
S04732,0,30.8718,4,0,0,1,102.2642,8.0,0.209753
S04733,0,27.8378,2,0,0,1,103.7046,8.0,0.12811
S04734,0,40.1946,1,1,1,1,110.1529,8.0,0.336466
S04735,1,57.2774,5,1,1,0,113.7967,8.0,0.688428
S04736,0,40.3578,3,1,0,1,140.9513,8.0,0.390719
S04737,1,52.1294,6,0,1,0,144.1008,8.0,0.580446
S04738,0,30.0495,3,0,0,0,79.0334,8.0,0.180081
S04739,0,27.0655,2,0,0,1,123.6294,8.0,0.142067
S04740,1,50.3616,6,0,1,0,120.2724,8.0,0.545284
S04741,0,31.9865,1,0,1,0,118.0292,8.0,0.208858
S04742,0,25.1885,2,0,0,0,89.8072,8.0,0.147901
S04743,1,54.8473,3,1,1,1,153.9489,8.0,0.545795
S04744,0,36.9143,2,1,0,0,96.8468,8.0,0.318881
S04745,0,48.8939,4,1,1,1,111.8473,8.0,0.557515
S04746,1,62.3766,7,1,1,1,154.9572,8.0,0.800551
S04747,0,26.9363,1,0,0,0,94.6715,8.0,0.116915
S04748,1,47.224,2,1,0,0,131.1409,8.0,0.365133
S04749,1,53.7278,4,1,1,1,119.7742,8.0,0.569214
S04750,0,36.5558,2,1,0,1,116.018,8.0,0.290307
S04751,0,42.2354,2,1,1,0,104.393,8.0,0.459181
S04752,1,38.8541,1,0,1,0,98.1468,8.0,0.189829
S04753,0,34.802,5,0,0,1,120.8843,8.0,0.28604
S04754,0,41.5866,3,1,0,0,126.9042,8.0,0.430803
S04755,0,24.8304,2,0,0,1,82.0948,8.0,0.114312
S04756,1,61.8433,4,1,1,0,151.6759,8.0,0.672619
S04757,1,64.0128,7,1,1,0,141.5805,8.0,0.826279
S04758,0,41.3328,3,1,0,0,91.9572,8.0,0.380304
S04759,0,27.9413,1,0,1,0,51.0625,8.0,0.150124
S04760,0,45.4266,6,1,0,1,106.7979,8.0,0.56237
S04761,0,29.3449,1,1,0,1,49.3605,8.0,0.168845
S04762,0,28.7454,1,0,1,0,69.6707,8.0,0.164933
S04763,0,37.9955,5,0,1,1,117.5073,8.0,0.404932
S04764,0,38.8823,2,1,0,0,145.6637,8.0,0.385559
S04765,0,41.9461,5,0,1,0,147.3782,8.0,0.511065
S04766,1,63.2203,6,1,1,0,173.5577,8.0,0.810206
S04767,1,50.7968,3,1,1,1,125.594,8.0,0.503391
S04768,1,47.9142,4,0,1,1,147.5372,8.0,0.376419
S04769,0,48.4949,3,1,1,1,170.9338,8.0,0.570919
S04770,1,55.5048,4,1,1,1,136.5068,8.0,0.593642
S04771,0,29.1867,3,0,0,1,130.6128,8.0,0.18903
S04772,0,34.5768,4,0,1,1,110.8094,8.0,0.326261
S04773,0,34.1259,2,0,1,1,135.5733,8.0,0.235671
S04774,0,39.0761,3,1,0,0,113.875,8.0,0.411747
S04775,1,52.0157,1,1,1,0,129.6161,8.0,0.422553
S04776,0,44.4494,2,1,1,0,104.8822,8.0,0.45991
S04777,1,47.0596,3,0,1,0,136.2589,8.0,0.349225
S04778,0,46.3222,3,1,1,1,156.5304,8.0,0.549632
S04779,0,37.9741,3,1,0,0,84.7099,8.0,0.370111
S04780,1,65.3282,8,1,1,1,177.7906,8.0,0.861373
S04781,1,54.7475,4,1,0,0,153.8531,8.0,0.545652
S04782,0,25.5697,2,0,0,1,100.5848,8.0,0.126034
S04783,0,36.0944,1,1,0,1,110.0138,8.0,0.226196
S04784,0,51.8556,5,1,1,0,185.116,8.0,0.772186
S04785,0,33.1405,4,0,0,1,113.5162,8.0,0.221163
S04786,0,30.6645,3,0,0,0,59.5893,8.0,0.163493
S04787,0,39.8292,5,0,0,0,166.8317,8.0,0.403956
S04788,0,36.8682,3,0,1,1,135.7024,8.0,0.294052
S04789,0,37.2017,3,1,0,1,102.6928,8.0,0.337637
S04790,0,49.6037,4,1,1,0,135.132,8.0,0.650399
S04791,0,32.5279,5,0,0,1,95.7238,8.0,0.25623
S04792,1,48.2427,5,0,1,1,157.3658,8.0,0.463613
S04793,0,38.0267,0,1,1,0,97.4985,8.0,0.308955
S04794,0,35.0402,6,0,0,1,135.7703,8.0,0.371595
S04795,0,45.9032,6,0,1,0,177.9137,8.0,0.628896
S04796,1,52.8671,4,1,0,0,108.8422,8.0,0.478277
S04797,1,59.061,3,1,1,0,129.0487,8.0,0.570598
S04798,0,39.4662,3,1,0,1,133.8433,8.0,0.380615
S04799,0,37.616,2,1,0,0,92.7268,8.0,0.313536
S04800,0,30.4992,2,0,0,1,93.7371,8.0,0.121577
S04801,0,30.3166,0,0,1,1,139.9481,8.0,0.148008
S04802,0,29.1097,0,1,0,1,78.8965,8.0,0.152307
S04803,0,24.8588,1,0,0,0,85.9118,8.0,0.111597
S04804,1,44.5133,3,1,0,1,70.9774,8.0,0.296476
S04805,1,60.1194,7,1,1,1,142.0641,8.0,0.787912
S04806,1,57.2099,3,1,1,0,160.9367,8.0,0.616713
S04807,1,52.6859,3,1,1,1,142.7902,8.0,0.529152
S04808,0,30.4104,3,0,0,1,101.5801,8.0,0.163759
S04809,0,26.3634,0,0,1,1,98.3317,8.0,0.119202
S04810,0,30.2088,2,0,1,0,80.0235,8.0,0.220998
S04811,0,35.8724,1,0,1,0,109.0606,8.0,0.200105
S04812,0,37.2929,3,0,1,0,132.5001,8.0,0.344117
S04813,0,43.3926,2,1,1,0,109.7025,8.0,0.467101
S04814,0,36.8011,2,0,1,0,159.8864,8.0,0.314173
S04815,0,44.56,2,1,1,1,127.4163,8.0,0.431557
S04816,0,31.109,2,0,1,0,123.5057,8.0,0.269145
S04817,1,49.0698,5,0,1,1,142.5001,8.0,0.441519
