market_id,week,group,treated_market,post,eligible_control,organic_clicks,paid_clicks,total_clicks,spend,revenue,paid_revenue,true_incremental_clicks,substitution_clicks
M041,20,matched_control,0,1,1,1037.7264,0.0,1037.7264,0.0,2075.4529,0.0,0.0,0.0
M042,1,matched_control,0,0,1,966.4389,0.0,966.4389,0.0,1932.8778,0.0,0.0,0.0
M042,2,matched_control,0,0,1,980.3418,0.0,980.3418,0.0,1960.6836,0.0,0.0,0.0
M042,3,matched_control,0,0,1,992.2061,0.0,992.2061,0.0,1984.4122,0.0,0.0,0.0
M042,4,matched_control,0,0,1,1001.4217,0.0,1001.4217,0.0,2002.8434,0.0,0.0,0.0
M042,5,matched_control,0,0,1,1007.7967,0.0,1007.7967,0.0,2015.5935,0.0,0.0,0.0
M042,6,matched_control,0,0,1,1011.5877,0.0,1011.5877,0.0,2023.1755,0.0,0.0,0.0
M042,7,matched_control,0,0,1,1013.4592,0.0,1013.4592,0.0,2026.9184,0.0,0.0,0.0
M042,8,matched_control,0,0,1,1014.3787,0.0,1014.3787,0.0,2028.7573,0.0,0.0,0.0
M042,9,matched_control,0,0,1,1015.464,0.0,1015.464,0.0,2030.928,0.0,0.0,0.0
M042,10,matched_control,0,0,1,1017.8069,0.0,1017.8069,0.0,2035.6139,0.0,0.0,0.0
M042,11,matched_control,0,0,1,1022.3006,0.0,1022.3006,0.0,2044.6011,0.0,0.0,0.0
M042,12,matched_control,0,0,1,1029.4984,0.0,1029.4984,0.0,2058.9969,0.0,0.0,0.0
M042,13,matched_control,0,1,1,1039.5272,0.0,1039.5272,0.0,2079.0544,0.0,0.0,0.0
M042,14,matched_control,0,1,1,1052.0666,0.0,1052.0666,0.0,2104.1332,0.0,0.0,0.0
M042,15,matched_control,0,1,1,1066.3999,0.0,1066.3999,0.0,2132.7998,0.0,0.0,0.0
M042,16,matched_control,0,1,1,1081.5273,0.0,1081.5273,0.0,2163.0546,0.0,0.0,0.0
M042,17,matched_control,0,1,1,1096.3234,0.0,1096.3234,0.0,2192.6469,0.0,0.0,0.0
M042,18,matched_control,0,1,1,1109.7154,0.0,1109.7154,0.0,2219.4308,0.0,0.0,0.0
M042,19,matched_control,0,1,1,1120.8519,0.0,1120.8519,0.0,2241.7039,0.0,0.0,0.0
M042,20,matched_control,0,1,1,1129.2378,0.0,1129.2378,0.0,2258.4757,0.0,0.0,0.0
M043,1,matched_control,0,0,1,1064.2379,0.0,1064.2379,0.0,2128.4759,0.0,0.0,0.0
M043,2,matched_control,0,0,1,1078.1408,0.0,1078.1408,0.0,2156.2816,0.0,0.0,0.0
M043,3,matched_control,0,0,1,1090.0051,0.0,1090.0051,0.0,2180.0102,0.0,0.0,0.0
M043,4,matched_control,0,0,1,1099.2207,0.0,1099.2207,0.0,2198.4415,0.0,0.0,0.0
M043,5,matched_control,0,0,1,1105.5958,0.0,1105.5958,0.0,2211.1915,0.0,0.0,0.0
M043,6,matched_control,0,0,1,1109.3868,0.0,1109.3868,0.0,2218.7735,0.0,0.0,0.0
M043,7,matched_control,0,0,1,1111.2582,0.0,1111.2582,0.0,2222.5164,0.0,0.0,0.0
M043,8,matched_control,0,0,1,1112.1777,0.0,1112.1777,0.0,2224.3554,0.0,0.0,0.0
M043,9,matched_control,0,0,1,1113.263,0.0,1113.263,0.0,2226.5261,0.0,0.0,0.0
M043,10,matched_control,0,0,1,1115.606,0.0,1115.606,0.0,2231.2119,0.0,0.0,0.0
M043,11,matched_control,0,0,1,1120.0996,0.0,1120.0996,0.0,2240.1992,0.0,0.0,0.0
M043,12,matched_control,0,0,1,1127.2975,0.0,1127.2975,0.0,2254.5949,0.0,0.0,0.0
M043,13,matched_control,0,1,1,1137.3262,0.0,1137.3262,0.0,2274.6525,0.0,0.0,0.0
M043,14,matched_control,0,1,1,1149.8656,0.0,1149.8656,0.0,2299.7312,0.0,0.0,0.0
M043,15,matched_control,0,1,1,1164.1989,0.0,1164.1989,0.0,2328.3979,0.0,0.0,0.0
M043,16,matched_control,0,1,1,1179.3263,0.0,1179.3263,0.0,2358.6526,0.0,0.0,0.0
M043,17,matched_control,0,1,1,1194.1225,0.0,1194.1225,0.0,2388.2449,0.0,0.0,0.0
M043,18,matched_control,0,1,1,1207.5144,0.0,1207.5144,0.0,2415.0289,0.0,0.0,0.0
M043,19,matched_control,0,1,1,1218.651,0.0,1218.651,0.0,2437.3019,0.0,0.0,0.0
M043,20,matched_control,0,1,1,1227.0369,0.0,1227.0369,0.0,2454.0737,0.0,0.0,0.0
M044,1,matched_control,0,0,1,876.0584,0.0,876.0584,0.0,1752.1168,0.0,0.0,0.0
M044,2,matched_control,0,0,1,889.9613,0.0,889.9613,0.0,1779.9225,0.0,0.0,0.0
M044,3,matched_control,0,0,1,901.8256,0.0,901.8256,0.0,1803.6511,0.0,0.0,0.0
M044,4,matched_control,0,0,1,911.0412,0.0,911.0412,0.0,1822.0824,0.0,0.0,0.0
M044,5,matched_control,0,0,1,917.4162,0.0,917.4162,0.0,1834.8324,0.0,0.0,0.0
M044,6,matched_control,0,0,1,921.2072,0.0,921.2072,0.0,1842.4144,0.0,0.0,0.0
M044,7,matched_control,0,0,1,923.0786,0.0,923.0786,0.0,1846.1573,0.0,0.0,0.0
M044,8,matched_control,0,0,1,923.9981,0.0,923.9981,0.0,1847.9963,0.0,0.0,0.0
M044,9,matched_control,0,0,1,925.0835,0.0,925.0835,0.0,1850.167,0.0,0.0,0.0
M044,10,matched_control,0,0,1,927.4264,0.0,927.4264,0.0,1854.8528,0.0,0.0,0.0
M044,11,matched_control,0,0,1,931.92,0.0,931.92,0.0,1863.84,0.0,0.0,0.0
M044,12,matched_control,0,0,1,939.1179,0.0,939.1179,0.0,1878.2358,0.0,0.0,0.0
M044,13,matched_control,0,1,1,949.1467,0.0,949.1467,0.0,1898.2934,0.0,0.0,0.0
M044,14,matched_control,0,1,1,961.6861,0.0,961.6861,0.0,1923.3721,0.0,0.0,0.0
M044,15,matched_control,0,1,1,976.0194,0.0,976.0194,0.0,1952.0388,0.0,0.0,0.0
M044,16,matched_control,0,1,1,991.1467,0.0,991.1467,0.0,1982.2935,0.0,0.0,0.0
M044,17,matched_control,0,1,1,1005.9429,0.0,1005.9429,0.0,2011.8858,0.0,0.0,0.0
M044,18,matched_control,0,1,1,1019.3349,0.0,1019.3349,0.0,2038.6698,0.0,0.0,0.0
M044,19,matched_control,0,1,1,1030.4714,0.0,1030.4714,0.0,2060.9428,0.0,0.0,0.0
M044,20,matched_control,0,1,1,1038.8573,0.0,1038.8573,0.0,2077.7146,0.0,0.0,0.0
M045,1,matched_control,0,0,1,941.1655,0.0,941.1655,0.0,1882.331,0.0,0.0,0.0
M045,2,matched_control,0,0,1,955.0684,0.0,955.0684,0.0,1910.1367,0.0,0.0,0.0
M045,3,matched_control,0,0,1,966.9327,0.0,966.9327,0.0,1933.8653,0.0,0.0,0.0
M045,4,matched_control,0,0,1,976.1483,0.0,976.1483,0.0,1952.2966,0.0,0.0,0.0
M045,5,matched_control,0,0,1,982.5233,0.0,982.5233,0.0,1965.0466,0.0,0.0,0.0
M045,6,matched_control,0,0,1,986.3143,0.0,986.3143,0.0,1972.6286,0.0,0.0,0.0
M045,7,matched_control,0,0,1,988.1857,0.0,988.1857,0.0,1976.3715,0.0,0.0,0.0
M045,8,matched_control,0,0,1,989.1052,0.0,989.1052,0.0,1978.2104,0.0,0.0,0.0
M045,9,matched_control,0,0,1,990.1906,0.0,990.1906,0.0,1980.3812,0.0,0.0,0.0
M045,10,matched_control,0,0,1,992.5335,0.0,992.5335,0.0,1985.067,0.0,0.0,0.0
M045,11,matched_control,0,0,1,997.0271,0.0,997.0271,0.0,1994.0542,0.0,0.0,0.0
M045,12,matched_control,0,0,1,1004.225,0.0,1004.225,0.0,2008.45,0.0,0.0,0.0
M045,13,matched_control,0,1,1,1014.2538,0.0,1014.2538,0.0,2028.5075,0.0,0.0,0.0
M045,14,matched_control,0,1,1,1026.7932,0.0,1026.7932,0.0,2053.5863,0.0,0.0,0.0
M045,15,matched_control,0,1,1,1041.1265,0.0,1041.1265,0.0,2082.253,0.0,0.0,0.0
M045,16,matched_control,0,1,1,1056.2538,0.0,1056.2538,0.0,2112.5077,0.0,0.0,0.0
M045,17,matched_control,0,1,1,1071.05,0.0,1071.05,0.0,2142.1,0.0,0.0,0.0
M045,18,matched_control,0,1,1,1084.442,0.0,1084.442,0.0,2168.884,0.0,0.0,0.0
M045,19,matched_control,0,1,1,1095.5785,0.0,1095.5785,0.0,2191.157,0.0,0.0,0.0
M045,20,matched_control,0,1,1,1103.9644,0.0,1103.9644,0.0,2207.9288,0.0,0.0,0.0
M046,1,matched_control,0,0,1,993.9201,0.0,993.9201,0.0,1987.8402,0.0,0.0,0.0
M046,2,matched_control,0,0,1,1007.823,0.0,1007.823,0.0,2015.6459,0.0,0.0,0.0
M046,3,matched_control,0,0,1,1019.6873,0.0,1019.6873,0.0,2039.3745,0.0,0.0,0.0
M046,4,matched_control,0,0,1,1028.9029,0.0,1028.9029,0.0,2057.8057,0.0,0.0,0.0
M046,5,matched_control,0,0,1,1035.2779,0.0,1035.2779,0.0,2070.5558,0.0,0.0,0.0
M046,6,matched_control,0,0,1,1039.0689,0.0,1039.0689,0.0,2078.1378,0.0,0.0,0.0
M046,7,matched_control,0,0,1,1040.9403,0.0,1040.9403,0.0,2081.8807,0.0,0.0,0.0
M046,8,matched_control,0,0,1,1041.8598,0.0,1041.8598,0.0,2083.7196,0.0,0.0,0.0
M046,9,matched_control,0,0,1,1042.9452,0.0,1042.9452,0.0,2085.8904,0.0,0.0,0.0
M046,10,matched_control,0,0,1,1045.2881,0.0,1045.2881,0.0,2090.5762,0.0,0.0,0.0
M046,11,matched_control,0,0,1,1049.7817,0.0,1049.7817,0.0,2099.5634,0.0,0.0,0.0
M046,12,matched_control,0,0,1,1056.9796,0.0,1056.9796,0.0,2113.9592,0.0,0.0,0.0
M046,13,matched_control,0,1,1,1067.0084,0.0,1067.0084,0.0,2134.0167,0.0,0.0,0.0
M046,14,matched_control,0,1,1,1079.5477,0.0,1079.5477,0.0,2159.0955,0.0,0.0,0.0
M046,15,matched_control,0,1,1,1093.8811,0.0,1093.8811,0.0,2187.7621,0.0,0.0,0.0
M046,16,matched_control,0,1,1,1109.0084,0.0,1109.0084,0.0,2218.0169,0.0,0.0,0.0
M046,17,matched_control,0,1,1,1123.8046,0.0,1123.8046,0.0,2247.6092,0.0,0.0,0.0
M046,18,matched_control,0,1,1,1137.1966,0.0,1137.1966,0.0,2274.3931,0.0,0.0,0.0
M046,19,matched_control,0,1,1,1148.3331,0.0,1148.3331,0.0,2296.6662,0.0,0.0,0.0
M046,20,matched_control,0,1,1,1156.719,0.0,1156.719,0.0,2313.438,0.0,0.0,0.0
M047,1,matched_control,0,0,1,996.9917,0.0,996.9917,0.0,1993.9835,0.0,0.0,0.0
M047,2,matched_control,0,0,1,1010.8946,0.0,1010.8946,0.0,2021.7892,0.0,0.0,0.0
M047,3,matched_control,0,0,1,1022.7589,0.0,1022.7589,0.0,2045.5178,0.0,0.0,0.0
M047,4,matched_control,0,0,1,1031.9745,0.0,1031.9745,0.0,2063.9491,0.0,0.0,0.0
M047,5,matched_control,0,0,1,1038.3496,0.0,1038.3496,0.0,2076.6991,0.0,0.0,0.0
M047,6,matched_control,0,0,1,1042.1405,0.0,1042.1405,0.0,2084.2811,0.0,0.0,0.0
M047,7,matched_control,0,0,1,1044.012,0.0,1044.012,0.0,2088.024,0.0,0.0,0.0
M047,8,matched_control,0,0,1,1044.9315,0.0,1044.9315,0.0,2089.863,0.0,0.0,0.0
M047,9,matched_control,0,0,1,1046.0168,0.0,1046.0168,0.0,2092.0337,0.0,0.0,0.0
M047,10,matched_control,0,0,1,1048.3598,0.0,1048.3598,0.0,2096.7195,0.0,0.0,0.0
M047,11,matched_control,0,0,1,1052.8534,0.0,1052.8534,0.0,2105.7068,0.0,0.0,0.0
M047,12,matched_control,0,0,1,1060.0512,0.0,1060.0512,0.0,2120.1025,0.0,0.0,0.0
M047,13,matched_control,0,1,1,1070.08,0.0,1070.08,0.0,2140.1601,0.0,0.0,0.0
M047,14,matched_control,0,1,1,1082.6194,0.0,1082.6194,0.0,2165.2388,0.0,0.0,0.0
M047,15,matched_control,0,1,1,1096.9527,0.0,1096.9527,0.0,2193.9055,0.0,0.0,0.0
M047,16,matched_control,0,1,1,1112.0801,0.0,1112.0801,0.0,2224.1602,0.0,0.0,0.0
M047,17,matched_control,0,1,1,1126.8763,0.0,1126.8763,0.0,2253.7525,0.0,0.0,0.0
M047,18,matched_control,0,1,1,1140.2682,0.0,1140.2682,0.0,2280.5365,0.0,0.0,0.0
M047,19,matched_control,0,1,1,1151.4048,0.0,1151.4048,0.0,2302.8095,0.0,0.0,0.0
M047,20,matched_control,0,1,1,1159.7907,0.0,1159.7907,0.0,2319.5813,0.0,0.0,0.0
M048,1,matched_control,0,0,1,1119.1449,0.0,1119.1449,0.0,2238.2898,0.0,0.0,0.0
M048,2,matched_control,0,0,1,1133.0478,0.0,1133.0478,0.0,2266.0956,0.0,0.0,0.0
M048,3,matched_control,0,0,1,1144.9121,0.0,1144.9121,0.0,2289.8242,0.0,0.0,0.0
M048,4,matched_control,0,0,1,1154.1277,0.0,1154.1277,0.0,2308.2554,0.0,0.0,0.0
M048,5,matched_control,0,0,1,1160.5027,0.0,1160.5027,0.0,2321.0055,0.0,0.0,0.0
M048,6,matched_control,0,0,1,1164.2937,0.0,1164.2937,0.0,2328.5874,0.0,0.0,0.0
M048,7,matched_control,0,0,1,1166.1652,0.0,1166.1652,0.0,2332.3303,0.0,0.0,0.0
M048,8,matched_control,0,0,1,1167.0847,0.0,1167.0847,0.0,2334.1693,0.0,0.0,0.0
M048,9,matched_control,0,0,1,1168.17,0.0,1168.17,0.0,2336.34,0.0,0.0,0.0
M048,10,matched_control,0,0,1,1170.5129,0.0,1170.5129,0.0,2341.0259,0.0,0.0,0.0
M048,11,matched_control,0,0,1,1175.0065,0.0,1175.0065,0.0,2350.0131,0.0,0.0,0.0
M048,12,matched_control,0,0,1,1182.2044,0.0,1182.2044,0.0,2364.4088,0.0,0.0,0.0
M048,13,matched_control,0,1,1,1192.2332,0.0,1192.2332,0.0,2384.4664,0.0,0.0,0.0
M048,14,matched_control,0,1,1,1204.7726,0.0,1204.7726,0.0,2409.5452,0.0,0.0,0.0
M048,15,matched_control,0,1,1,1219.1059,0.0,1219.1059,0.0,2438.2118,0.0,0.0,0.0
M048,16,matched_control,0,1,1,1234.2333,0.0,1234.2333,0.0,2468.4665,0.0,0.0,0.0
M048,17,matched_control,0,1,1,1249.0294,0.0,1249.0294,0.0,2498.0589,0.0,0.0,0.0
M048,18,matched_control,0,1,1,1262.4214,0.0,1262.4214,0.0,2524.8428,0.0,0.0,0.0
M048,19,matched_control,0,1,1,1273.5579,0.0,1273.5579,0.0,2547.1159,0.0,0.0,0.0
M048,20,matched_control,0,1,1,1281.9438,0.0,1281.9438,0.0,2563.8877,0.0,0.0,0.0
M049,1,matched_control,0,0,1,971.0311,0.0,971.0311,0.0,1942.0622,0.0,0.0,0.0
M049,2,matched_control,0,0,1,984.934,0.0,984.934,0.0,1969.8679,0.0,0.0,0.0
M049,3,matched_control,0,0,1,996.7983,0.0,996.7983,0.0,1993.5965,0.0,0.0,0.0
M049,4,matched_control,0,0,1,1006.0139,0.0,1006.0139,0.0,2012.0278,0.0,0.0,0.0
M049,5,matched_control,0,0,1,1012.3889,0.0,1012.3889,0.0,2024.7778,0.0,0.0,0.0
M049,6,matched_control,0,0,1,1016.1799,0.0,1016.1799,0.0,2032.3598,0.0,0.0,0.0
M049,7,matched_control,0,0,1,1018.0513,0.0,1018.0513,0.0,2036.1027,0.0,0.0,0.0
M049,8,matched_control,0,0,1,1018.9708,0.0,1018.9708,0.0,2037.9416,0.0,0.0,0.0
M049,9,matched_control,0,0,1,1020.0562,0.0,1020.0562,0.0,2040.1124,0.0,0.0,0.0
M049,10,matched_control,0,0,1,1022.3991,0.0,1022.3991,0.0,2044.7982,0.0,0.0,0.0
M049,11,matched_control,0,0,1,1026.8927,0.0,1026.8927,0.0,2053.7854,0.0,0.0,0.0
M049,12,matched_control,0,0,1,1034.0906,0.0,1034.0906,0.0,2068.1812,0.0,0.0,0.0
M049,13,matched_control,0,1,1,1044.1194,0.0,1044.1194,0.0,2088.2387,0.0,0.0,0.0
M049,14,matched_control,0,1,1,1056.6588,0.0,1056.6588,0.0,2113.3175,0.0,0.0,0.0
M049,15,matched_control,0,1,1,1070.9921,0.0,1070.9921,0.0,2141.9842,0.0,0.0,0.0
M049,16,matched_control,0,1,1,1086.1194,0.0,1086.1194,0.0,2172.2389,0.0,0.0,0.0
M049,17,matched_control,0,1,1,1100.9156,0.0,1100.9156,0.0,2201.8312,0.0,0.0,0.0
M049,18,matched_control,0,1,1,1114.3076,0.0,1114.3076,0.0,2228.6152,0.0,0.0,0.0
M049,19,matched_control,0,1,1,1125.4441,0.0,1125.4441,0.0,2250.8882,0.0,0.0,0.0
M049,20,matched_control,0,1,1,1133.83,0.0,1133.83,0.0,2267.66,0.0,0.0,0.0
M050,1,matched_control,0,0,1,956.0331,0.0,956.0331,0.0,1912.0663,0.0,0.0,0.0
M050,2,matched_control,0,0,1,969.936,0.0,969.936,0.0,1939.872,0.0,0.0,0.0
M050,3,matched_control,0,0,1,981.8003,0.0,981.8003,0.0,1963.6006,0.0,0.0,0.0
M050,4,matched_control,0,0,1,991.0159,0.0,991.0159,0.0,1982.0319,0.0,0.0,0.0
M050,5,matched_control,0,0,1,997.391,0.0,997.391,0.0,1994.7819,0.0,0.0,0.0
M050,6,matched_control,0,0,1,1001.1819,0.0,1001.1819,0.0,2002.3639,0.0,0.0,0.0
M050,7,matched_control,0,0,1,1003.0534,0.0,1003.0534,0.0,2006.1068,0.0,0.0,0.0
M050,8,matched_control,0,0,1,1003.9729,0.0,1003.9729,0.0,2007.9458,0.0,0.0,0.0
M050,9,matched_control,0,0,1,1005.0582,0.0,1005.0582,0.0,2010.1165,0.0,0.0,0.0
M050,10,matched_control,0,0,1,1007.4012,0.0,1007.4012,0.0,2014.8023,0.0,0.0,0.0
M050,11,matched_control,0,0,1,1011.8948,0.0,1011.8948,0.0,2023.7895,0.0,0.0,0.0
M050,12,matched_control,0,0,1,1019.0926,0.0,1019.0926,0.0,2038.1853,0.0,0.0,0.0
M050,13,matched_control,0,1,1,1029.1214,0.0,1029.1214,0.0,2058.2429,0.0,0.0,0.0
M050,14,matched_control,0,1,1,1041.6608,0.0,1041.6608,0.0,2083.3216,0.0,0.0,0.0
M050,15,matched_control,0,1,1,1055.9941,0.0,1055.9941,0.0,2111.9883,0.0,0.0,0.0
M050,16,matched_control,0,1,1,1071.1215,0.0,1071.1215,0.0,2142.243,0.0,0.0,0.0
M050,17,matched_control,0,1,1,1085.9177,0.0,1085.9177,0.0,2171.8353,0.0,0.0,0.0
M050,18,matched_control,0,1,1,1099.3096,0.0,1099.3096,0.0,2198.6193,0.0,0.0,0.0
M050,19,matched_control,0,1,1,1110.4462,0.0,1110.4462,0.0,2220.8923,0.0,0.0,0.0
M050,20,matched_control,0,1,1,1118.8321,0.0,1118.8321,0.0,2237.6641,0.0,0.0,0.0
M051,1,matched_control,0,0,1,1170.308,0.0,1170.308,0.0,2340.616,0.0,0.0,0.0
M051,2,matched_control,0,0,1,1184.2109,0.0,1184.2109,0.0,2368.4217,0.0,0.0,0.0
M051,3,matched_control,0,0,1,1196.0752,0.0,1196.0752,0.0,2392.1503,0.0,0.0,0.0
M051,4,matched_control,0,0,1,1205.2908,0.0,1205.2908,0.0,2410.5816,0.0,0.0,0.0
M051,5,matched_control,0,0,1,1211.6658,0.0,1211.6658,0.0,2423.3316,0.0,0.0,0.0
M051,6,matched_control,0,0,1,1215.4568,0.0,1215.4568,0.0,2430.9136,0.0,0.0,0.0
M051,7,matched_control,0,0,1,1217.3282,0.0,1217.3282,0.0,2434.6565,0.0,0.0,0.0
M051,8,matched_control,0,0,1,1218.2477,0.0,1218.2477,0.0,2436.4954,0.0,0.0,0.0
M051,9,matched_control,0,0,1,1219.3331,0.0,1219.3331,0.0,2438.6662,0.0,0.0,0.0
M051,10,matched_control,0,0,1,1221.676,0.0,1221.676,0.0,2443.352,0.0,0.0,0.0
M051,11,matched_control,0,0,1,1226.1696,0.0,1226.1696,0.0,2452.3392,0.0,0.0,0.0
M051,12,matched_control,0,0,1,1233.3675,0.0,1233.3675,0.0,2466.735,0.0,0.0,0.0
M051,13,matched_control,0,1,1,1243.3963,0.0,1243.3963,0.0,2486.7925,0.0,0.0,0.0
M051,14,matched_control,0,1,1,1255.9357,0.0,1255.9357,0.0,2511.8713,0.0,0.0,0.0
M051,15,matched_control,0,1,1,1270.269,0.0,1270.269,0.0,2540.538,0.0,0.0,0.0
M051,16,matched_control,0,1,1,1285.3963,0.0,1285.3963,0.0,2570.7927,0.0,0.0,0.0
M051,17,matched_control,0,1,1,1300.1925,0.0,1300.1925,0.0,2600.385,0.0,0.0,0.0
M051,18,matched_control,0,1,1,1313.5845,0.0,1313.5845,0.0,2627.169,0.0,0.0,0.0
M051,19,matched_control,0,1,1,1324.721,0.0,1324.721,0.0,2649.442,0.0,0.0,0.0
M051,20,matched_control,0,1,1,1333.1069,0.0,1333.1069,0.0,2666.2138,0.0,0.0,0.0
M052,1,matched_control,0,0,1,1047.8168,0.0,1047.8168,0.0,2095.6337,0.0,0.0,0.0
M052,2,matched_control,0,0,1,1061.7197,0.0,1061.7197,0.0,2123.4395,0.0,0.0,0.0
M052,3,matched_control,0,0,1,1073.584,0.0,1073.584,0.0,2147.168,0.0,0.0,0.0
M052,4,matched_control,0,0,1,1082.7996,0.0,1082.7996,0.0,2165.5993,0.0,0.0,0.0
M052,5,matched_control,0,0,1,1089.1747,0.0,1089.1747,0.0,2178.3493,0.0,0.0,0.0
M052,6,matched_control,0,0,1,1092.9657,0.0,1092.9657,0.0,2185.9313,0.0,0.0,0.0
M052,7,matched_control,0,0,1,1094.8371,0.0,1094.8371,0.0,2189.6742,0.0,0.0,0.0
M052,8,matched_control,0,0,1,1095.7566,0.0,1095.7566,0.0,2191.5132,0.0,0.0,0.0
M052,9,matched_control,0,0,1,1096.8419,0.0,1096.8419,0.0,2193.6839,0.0,0.0,0.0
M052,10,matched_control,0,0,1,1099.1849,0.0,1099.1849,0.0,2198.3697,0.0,0.0,0.0
M052,11,matched_control,0,0,1,1103.6785,0.0,1103.6785,0.0,2207.357,0.0,0.0,0.0
M052,12,matched_control,0,0,1,1110.8764,0.0,1110.8764,0.0,2221.7527,0.0,0.0,0.0
M052,13,matched_control,0,1,1,1120.9051,0.0,1120.9051,0.0,2241.8103,0.0,0.0,0.0
M052,14,matched_control,0,1,1,1133.4445,0.0,1133.4445,0.0,2266.889,0.0,0.0,0.0
M052,15,matched_control,0,1,1,1147.7778,0.0,1147.7778,0.0,2295.5557,0.0,0.0,0.0
M052,16,matched_control,0,1,1,1162.9052,0.0,1162.9052,0.0,2325.8104,0.0,0.0,0.0
M052,17,matched_control,0,1,1,1177.7014,0.0,1177.7014,0.0,2355.4027,0.0,0.0,0.0
M052,18,matched_control,0,1,1,1191.0933,0.0,1191.0933,0.0,2382.1867,0.0,0.0,0.0
M052,19,matched_control,0,1,1,1202.2299,0.0,1202.2299,0.0,2404.4597,0.0,0.0,0.0
M052,20,matched_control,0,1,1,1210.6158,0.0,1210.6158,0.0,2421.2315,0.0,0.0,0.0
M053,1,matched_control,0,0,1,1015.5571,0.0,1015.5571,0.0,2031.1142,0.0,0.0,0.0
M053,2,matched_control,0,0,1,1029.46,0.0,1029.46,0.0,2058.92,0.0,0.0,0.0
M053,3,matched_control,0,0,1,1041.3243,0.0,1041.3243,0.0,2082.6486,0.0,0.0,0.0
M053,4,matched_control,0,0,1,1050.5399,0.0,1050.5399,0.0,2101.0798,0.0,0.0,0.0
M053,5,matched_control,0,0,1,1056.9149,0.0,1056.9149,0.0,2113.8299,0.0,0.0,0.0
M053,6,matched_control,0,0,1,1060.7059,0.0,1060.7059,0.0,2121.4118,0.0,0.0,0.0
M053,7,matched_control,0,0,1,1062.5774,0.0,1062.5774,0.0,2125.1547,0.0,0.0,0.0
M053,8,matched_control,0,0,1,1063.4968,0.0,1063.4968,0.0,2126.9937,0.0,0.0,0.0
M053,9,matched_control,0,0,1,1064.5822,0.0,1064.5822,0.0,2129.1644,0.0,0.0,0.0
M053,10,matched_control,0,0,1,1066.9251,0.0,1066.9251,0.0,2133.8503,0.0,0.0,0.0
M053,11,matched_control,0,0,1,1071.4187,0.0,1071.4187,0.0,2142.8375,0.0,0.0,0.0
M053,12,matched_control,0,0,1,1078.6166,0.0,1078.6166,0.0,2157.2332,0.0,0.0,0.0
M053,13,matched_control,0,1,1,1088.6454,0.0,1088.6454,0.0,2177.2908,0.0,0.0,0.0
M053,14,matched_control,0,1,1,1101.1848,0.0,1101.1848,0.0,2202.3696,0.0,0.0,0.0
M053,15,matched_control,0,1,1,1115.5181,0.0,1115.5181,0.0,2231.0362,0.0,0.0,0.0
M053,16,matched_control,0,1,1,1130.6455,0.0,1130.6455,0.0,2261.2909,0.0,0.0,0.0
M053,17,matched_control,0,1,1,1145.4416,0.0,1145.4416,0.0,2290.8832,0.0,0.0,0.0
M053,18,matched_control,0,1,1,1158.8336,0.0,1158.8336,0.0,2317.6672,0.0,0.0,0.0
M053,19,matched_control,0,1,1,1169.9701,0.0,1169.9701,0.0,2339.9403,0.0,0.0,0.0
M053,20,matched_control,0,1,1,1178.356,0.0,1178.356,0.0,2356.712,0.0,0.0,0.0
M054,1,matched_control,0,0,1,1022.2009,0.0,1022.2009,0.0,2044.4018,0.0,0.0,0.0
M054,2,matched_control,0,0,1,1036.1038,0.0,1036.1038,0.0,2072.2076,0.0,0.0,0.0
M054,3,matched_control,0,0,1,1047.9681,0.0,1047.9681,0.0,2095.9362,0.0,0.0,0.0
M054,4,matched_control,0,0,1,1057.1837,0.0,1057.1837,0.0,2114.3674,0.0,0.0,0.0
M054,5,matched_control,0,0,1,1063.5587,0.0,1063.5587,0.0,2127.1175,0.0,0.0,0.0
M054,6,matched_control,0,0,1,1067.3497,0.0,1067.3497,0.0,2134.6995,0.0,0.0,0.0
M054,7,matched_control,0,0,1,1069.2212,0.0,1069.2212,0.0,2138.4424,0.0,0.0,0.0
M054,8,matched_control,0,0,1,1070.1407,0.0,1070.1407,0.0,2140.2813,0.0,0.0,0.0
M054,9,matched_control,0,0,1,1071.226,0.0,1071.226,0.0,2142.452,0.0,0.0,0.0
M054,10,matched_control,0,0,1,1073.5689,0.0,1073.5689,0.0,2147.1379,0.0,0.0,0.0
M054,11,matched_control,0,0,1,1078.0626,0.0,1078.0626,0.0,2156.1251,0.0,0.0,0.0
M054,12,matched_control,0,0,1,1085.2604,0.0,1085.2604,0.0,2170.5209,0.0,0.0,0.0
M054,13,matched_control,0,1,1,1095.2892,0.0,1095.2892,0.0,2190.5784,0.0,0.0,0.0
M054,14,matched_control,0,1,1,1107.8286,0.0,1107.8286,0.0,2215.6572,0.0,0.0,0.0
M054,15,matched_control,0,1,1,1122.1619,0.0,1122.1619,0.0,2244.3238,0.0,0.0,0.0
M054,16,matched_control,0,1,1,1137.2893,0.0,1137.2893,0.0,2274.5786,0.0,0.0,0.0
M054,17,matched_control,0,1,1,1152.0854,0.0,1152.0854,0.0,2304.1709,0.0,0.0,0.0
M054,18,matched_control,0,1,1,1165.4774,0.0,1165.4774,0.0,2330.9548,0.0,0.0,0.0
M054,19,matched_control,0,1,1,1176.6139,0.0,1176.6139,0.0,2353.2279,0.0,0.0,0.0
